timestamp,qw,qx,qy,qz
1681723306782941067,0.00734322099015,0.92759001255,0.373494565487,0.00497800996527
1681723306782989203,0.00732798641548,0.927588880062,0.37349781394,0.00496065942571
1681723306783007794,0.00733731780201,0.927590191364,0.373494386673,0.00496440567076
1681723306783083466,0.00734019558877,0.927591383457,0.373491436243,0.00496127828956
1681723306783169773,0.00734681868926,0.927594184875,0.3734844625,0.00496434792876
1681723306849385161,0.00734122516587,0.927592694759,0.373487889767,0.00496606435627
1681723306849418996,0.00732894567773,0.927595078945,0.373482227325,0.00497040618211
1681723306849450701,0.00732943601906,0.92759424448,0.373484015465,0.00498048774898
1681723306849502747,0.00732850050554,0.927592813969,0.37348780036,0.00497824791819
1681723306849668484,0.0073500671424,0.927590966225,0.373491853476,0.0049861217849
1681723306918910194,0.00734367500991,0.927590429783,0.373493462801,0.0049827308394
1681723306918958587,0.00735403597355,0.927590072155,0.373493909836,0.00498278997838
1681723306918999179,0.00735570956022,0.927588522434,0.373497992754,0.00498492876068
1681723306919252782,0.00736743584275,0.927589833736,0.373494535685,0.00498419255018
1681723306919311004,0.0073547330685,0.927588105202,0.373498976231,0.00498150242493
1681723306919341870,0.00735964020714,0.927587389946,0.373500525951,0.00498215155676
1681723306985094602,0.00735443690792,0.927590608597,0.373492985964,0.00498159136623
1681723306985139118,0.0073564578779,0.927592396736,0.373488366604,0.00499190436676
1681723306985167627,0.00734186731279,0.927591919899,0.373489886522,0.00498755788431
1681723306985214490,0.00734183611348,0.927590489388,0.373493105173,0.00498616090044
1681723306985332906,0.00733825750649,0.92759168148,0.373490184546,0.00498915882781
1681723307055005665,0.00733688101172,0.927591383457,0.373491078615,0.00498963706195
1681723307055048134,0.00734681077302,0.927587330341,0.373500972986,0.00498523749411
1681723307055132492,0.00734710134566,0.927586913109,0.373502254486,0.00498291617259
1681723307055376768,0.0073673306033,0.927585542202,0.373505085707,0.00499057723209
1681723307055413464,0.00736518297344,0.927584409714,0.373508036137,0.0049815075472
1681723307055495242,0.00737055018544,0.927583754063,0.373509526253,0.00498761842027
1681723307119881731,0.00736175710335,0.927588760853,0.373496979475,0.00498341443017
1681723307119927801,0.007369665429,0.927587091923,0.3735011518,0.00498783402145
1681723307120000427,0.00736671220511,0.927588045597,0.373498797417,0.00498041091487
1681723307120081253,0.007361268159,0.927585601807,0.373505055904,0.00498850876465
1681723307120367651,0.00735255191103,0.927578747272,0.373522311449,0.00497566442937
1681723307185870804,0.00734979519621,0.92757755518,0.373525559902,0.00497634103522
1681723307185917488,0.00734242983162,0.92757833004,0.373523533344,0.00497118430212
1681723307186130010,0.00733731081709,0.927578151226,0.373524039984,0.00497561646625
1681723307186171116,0.00733683723956,0.927573740482,0.373535215855,0.00497459992766
1681723307186186559,0.00734434649348,0.927572369576,0.373538643122,0.00497571611777
1681723307256089623,0.00734621286392,0.927572607994,0.373537540436,0.00497078476474
1681723307256173165,0.00733733130619,0.927571833134,0.373539745808,0.0049650920555
1681723307256226960,0.00734034273773,0.927573382854,0.373535990715,0.00497299479321
1681723307256266308,0.00733387842774,0.927576243877,0.373529046774,0.00497800996527
1681723307256298207,0.00733687030151,0.927578568459,0.373522758484,0.00497835408896
1681723307256350356,0.00731562916189,0.927574872971,0.373532652855,0.0049678850919
1681723307322152855,0.00732070300728,0.927572906017,0.373537659645,0.00497044762596
1681723307322190121,0.00730065349489,0.927571117878,0.373542308807,0.0049627777189
1681723307322217115,0.00730680301785,0.927573204041,0.373537033796,0.00496619706973
1681723307322235468,0.00730122672394,0.92757165432,0.373541116714,0.00496677355841
1681723307322318852,0.00731543358415,0.927569508553,0.373546123505,0.0049718269147
1681723307391921602,0.00732698850334,0.927565932274,0.37355479598,0.00497323507443
1681723307391956406,0.00733179971576,0.927570581436,0.373542964458,0.00497666280717
1681723307391978048,0.00733793852851,0.927569270134,0.373546034098,0.00497953686863
1681723307392009637,0.00732875615358,0.927571713924,0.373540133238,0.00498782610521
1681723307392041024,0.00734041351825,0.927568435669,0.373548090458,0.00499671744183
1681723307392179075,0.00733506027609,0.927568852901,0.373547136784,0.00498086027801
1681723307457781398,0.00735571654513,0.927568376064,0.373548090458,0.00497989496216
1681723307457823315,0.00735357962549,0.927565813065,0.373554378748,0.00497605837882
1681723307457962357,0.0073484624736,0.927569031715,0.373546600342,0.00496545014903
1681723307457982139,0.00734535604715,0.927566409111,0.37355324626,0.00496268784627
1681723307458385808,0.00735156144947,0.927567243576,0.373550891876,0.00497150793672
1681723307523284867,0.00734272925183,0.927564501762,0.373557955027,0.00496903900057
1681723307523327964,0.0073531488888,0.927565455437,0.373555362225,0.00496968626976
1681723307523342509,0.00735410582274,0.927564144135,0.373558700085,0.00496981246397
1681723307523476262,0.00735467113554,0.92756652832,0.373552501202,0.00497505441308
1681723307523503925,0.00736083788797,0.927568912506,0.373546540737,0.00497605651617
1681723307593590675,0.00736021483317,0.927565813065,0.373554348946,0.00497840112075
1681723307593631849,0.00736251985654,0.927565574646,0.373554885387,0.00498302234337
1681723307593653207,0.0073705422692,0.927566707134,0.373551636934,0.00498387217522
1681723307593859077,0.00739787658677,0.927566349506,0.373552083969,0.00498989922926
1681723307593895881,0.00740864221007,0.927563726902,0.373558402061,0.0049778772518
1681723307593942647,0.00741766719148,0.927563786507,0.373558044434,0.00498720724136
1681723307658790848,0.00740132201463,0.927560985088,0.3735653162,0.0049786916934
1681723307658867621,0.00741921924055,0.927562594414,0.37356081605,0.00498074293137
1681723307658946442,0.00741556519642,0.927563786507,0.373558104038,0.00498370360583
1681723307658970464,0.00742701580748,0.927562594414,0.373560845852,0.00498615158722
1681723307658984365,0.00741070462391,0.927561819553,0.373563349247,0.00498015945777
1681723307728922259,0.00741298450157,0.927564382553,0.373556822538,0.00498362304643
1681723307728953602,0.00740758050233,0.927563071251,0.373560011387,0.00497573288158
1681723307728984512,0.0074005946517,0.927560925484,0.373565644026,0.00496961688623
1681723307729016304,0.00740100024268,0.927561163902,0.373565107584,0.00496644433588
1681723307729073768,0.00739575084299,0.927559673786,0.373569071293,0.00495626730844
1681723307729220918,0.00739841116592,0.927559971809,0.373568296432,0.00494376430288
1681723307794677105,0.00739199435338,0.927559673786,0.373569458723,0.00493245245889
1681723307794685288,0.00739836553112,0.927560150623,0.373568028212,0.00493153603747
1681723307794687765,0.00739644700661,0.927557945251,0.373573422432,0.00493016885594
1681723307794695491,0.00739145325497,0.927553594112,0.373584628105,0.00493800640106
1681723307794736626,0.00737958215177,0.927552640438,0.373587071896,0.00494097126648
1681723307859464107,0.00739537645131,0.927547812462,0.373598575592,0.00495251175016
1681723307859506257,0.00738980341703,0.927546441555,0.373602122068,0.00495548080653
1681723307859756955,0.00739551149309,0.927549242973,0.37359520793,0.00495651504025
1681723307859808499,0.00738522317261,0.92754971981,0.373594224453,0.00495425751433
1681723307859821992,0.00738991238177,0.927549064159,0.373595565557,0.00496291462332
1681723307930695661,0.00738680316135,0.927554786205,0.37358123064,0.0049560284242
1681723307930728249,0.00738911097869,0.92755740881,0.373574644327,0.00495566194877
1681723307930941113,0.00739053823054,0.927555859089,0.373578459024,0.00495470827445
1681723307930978491,0.00739679904655,0.927555203438,0.373579978943,0.00495165679604
1681723307931042346,0.00740290014073,0.927558660507,0.373571485281,0.00494632031769
1681723307931101420,0.00739893782884,0.927559435368,0.373569607735,0.00495193945244
1681723307996659836,0.00740999402478,0.927560210228,0.373567640781,0.00496583431959
1681723307996704273,0.00740426685661,0.927557349205,0.373574733734,0.0049684215337
1681723307996726879,0.00741101056337,0.927553713322,0.373583137989,0.00497765094042
1681723307996899626,0.00740647083148,0.927555978298,0.373577862978,0.00496767507866
1681723307996935722,0.00740587385371,0.92755395174,0.373583137989,0.00496287550777
1681723308066482784,0.00738454377279,0.927555382252,0.373579889536,0.00496380263939
1681723308066528278,0.00739398924634,0.927555441856,0.373579323292,0.00497243413702
1681723308066926017,0.00738860387355,0.92755484581,0.373581200838,0.00496516097337
1681723308066967539,0.00739614665508,0.92755484581,0.37358084321,0.00497093098238
1681723308067042567,0.00740488292649,0.927556216717,0.373577237129,0.00496963970363
1681723308067099193,0.00741220684722,0.927556037903,0.373577773571,0.00496401451528
1681723308131182607,0.00741046527401,0.927552819252,0.373585939407,0.00495593156666
1681723308131331317,0.00741390045732,0.927551925182,0.373588144779,0.00495958747342
1681723308131382382,0.00741957034916,0.927551388741,0.373589217663,0.00496137747541
1681723308131453178,0.00741783436388,0.92755061388,0.373591065407,0.00497090676799
1681723308131489448,0.0074273631908,0.927550435066,0.373591244221,0.00497189676389
1681723308197133864,0.00741304270923,0.927547097206,0.373599588871,0.00497037684545
1681723308197172662,0.00739797204733,0.927544653416,0.37360611558,0.00496818916872
1681723308197188359,0.00739001110196,0.927542746067,0.373611241579,0.00497103715315
1681723308197201279,0.00743196438998,0.927554190159,0.373581171036,0.00500076310709
1681723308197260676,0.0074184704572,0.927556157112,0.373576670885,0.0050039337948
1681723308267714021,0.00743169058114,0.92755562067,0.373577445745,0.00501903239638
1681723308267754467,0.00741711910814,0.927557706833,0.373572647572,0.00502040516585
1681723308267774737,0.00741209229454,0.927559137344,0.373569220304,0.00501722050831
1681723308268010482,0.00739411497489,0.927562057972,0.373562604189,0.00500128790736
1681723308268038362,0.00740144727752,0.927562355995,0.373561799526,0.00499652558938
1681723308268125962,0.00738461408764,0.927563488483,0.373559385538,0.0049783308059
1681723308332856128,0.00738753890619,0.927562117577,0.373563140631,0.00496233114973
1681723308332895447,0.00739565351978,0.927559316158,0.373570352793,0.00493368925527
1681723308332926087,0.00738399196416,0.927559614182,0.373569875956,0.00491847749799
1681723308333088231,0.00738163525239,0.927560567856,0.373568117619,0.00489323213696
1681723308333137038,0.00738988583907,0.927562117577,0.373564243317,0.00487375399098
1681723308398677716,0.00739910081029,0.927565634251,0.373555421829,0.00484887743369
1681723308398710574,0.00739051541314,0.927564799786,0.373558223248,0.00482212333009
1681723308398752045,0.00738974707201,0.927565515041,0.373556613922,0.00480349874124
1681723308398782823,0.00737848412246,0.927567899227,0.373551011086,0.00478587998077
1681723308398810861,0.00738588394597,0.927570402622,0.373545020819,0.00477572763339
1681723308469084600,0.00737173808739,0.927572309971,0.373540759087,0.00475820479915
1681723308469130919,0.0073800990358,0.927572846413,0.373539537191,0.00474721286446
1681723308469142864,0.00736504979432,0.92757332325,0.37353888154,0.00472666416317
1681723308469156024,0.00737503543496,0.927574813366,0.373535007238,0.00471507199109
1681723308469443398,0.00737893115729,0.927580118179,0.37352219224,0.00469903182238
1681723308469476767,0.00739288330078,0.927582263947,0.373516619205,0.00468347128481
1681723308534003747,0.00738353887573,0.927582740784,0.373515725136,0.00466365693137
1681723308534032529,0.00737451203167,0.927577078342,0.373529970646,0.00466653844342
1681723308534233727,0.00737415114418,0.927575051785,0.373534798622,0.00468568876386
1681723308534267038,0.00737466290593,0.927574157715,0.373536974192,0.00470015918836
1681723308534279359,0.00737633137032,0.927573740482,0.373537838459,0.00469580246136
1681723308604861635,0.0073654493317,0.927573919296,0.373537868261,0.0046753580682
1681723308604905553,0.007366000209,0.927573859692,0.373538017273,0.00465877633542
1681723308605131945,0.00735028786585,0.927575051785,0.373535335064,0.00466119544581
1681723308605172899,0.00735457893461,0.927570879459,0.373545616865,0.00466966349632
1681723308605186916,0.00734478468075,0.927574038506,0.373538017273,0.00466105341911
1681723308605470342,0.00734632508829,0.927577495575,0.373529672623,0.0046607432887
1681723308670306014,0.00733373081312,0.927576124668,0.373533546925,0.00464757112786
1681723308670350910,0.00734688201919,0.927574694157,0.373536586761,0.00464572617784
1681723308670389430,0.00732891866937,0.927576959133,0.373531550169,0.00463809259236
1681723308670574252,0.00733961444348,0.927577674389,0.373529374599,0.00465518468991
1681723308670608219,0.00733424304053,0.927573144436,0.373540699482,0.00466774404049
1681723308736016683,0.00734421052039,0.927570223808,0.373547464609,0.00468809530139
1681723308736035605,0.00733866496012,0.927569329739,0.373549461365,0.00469274446368
1681723308736044250,0.00733289448544,0.927566766739,0.373555898666,0.0047048679553
1681723308736065223,0.00733402511105,0.927567899227,0.373552799225,0.00472057657316
1681723308736194960,0.00732618942857,0.927566587925,0.373556405306,0.00473141623661
1681723308806345191,0.00733118830249,0.92756819725,0.373552054167,0.0047459458001
1681723308806476066,0.00732478452846,0.927568435669,0.373551398516,0.00476317293942
1681723308806500721,0.00735314842314,0.927566707134,0.373554676771,0.00479108281434
1681723308806515540,0.00734947016463,0.927564442158,0.373560279608,0.00480507826433
1681723308806544708,0.00736443512142,0.927564442158,0.373559474945,0.00483033340424
1681723308806584694,0.00734758237377,0.927565217018,0.373557657003,0.00484809000045
1681723308871259833,0.00736246071756,0.927561759949,0.373565584421,0.00487201660872
1681723308871303315,0.00736129190773,0.927561640739,0.373565942049,0.00488572474569
1681723308871318866,0.00737166916952,0.927560150623,0.373569071293,0.00490805599838
1681723308871540281,0.00737211899832,0.927562892437,0.373561829329,0.00492246961221
1681723308871574770,0.00736770313233,0.927564203739,0.373558700085,0.00492022093385
1681723308942208203,0.00736316479743,0.927567839622,0.373549818993,0.00493240170181
1681723308942250372,0.00736504234374,0.92756909132,0.37354683876,0.00493359006941
1681723308942359250,0.00737531576306,0.927569329739,0.373545706272,0.00494537316263
1681723308942600125,0.00737400958315,0.927568256855,0.373548060656,0.00495465053245
1681723308942637443,0.00739312404767,0.927571773529,0.373538792133,0.00497735105455
1681723308942685245,0.0073991897516,0.92757165432,0.373538792133,0.00499175023288
1681723309007354174,0.00740749482065,0.927570521832,0.373541295528,0.00500533403829
1681723309007376303,0.00740890344605,0.927570998669,0.373539656401,0.00502260262147
1681723309007379037,0.0074216411449,0.92757153511,0.373537957668,0.00504412176087
1681723309007382400,0.00742247560993,0.927571594715,0.373537749052,0.00504759186879
1681723309007498646,0.00743327569216,0.927574574947,0.37353014946,0.00504966266453
1681723309072978933,0.0074327965267,0.927573740482,0.373532086611,0.00504567753524
1681723309073013363,0.0074351914227,0.927573442459,0.373533010483,0.00504756346345
1681723309073227829,0.00743025168777,0.927573978901,0.373531550169,0.00505192298442
1681723309073266999,0.00742596900091,0.927574157715,0.373531073332,0.00506616011262
1681723309073282595,0.00744107179344,0.927572369576,0.373534977436,0.00507621001452
1681723309143404182,0.00743664102629,0.927568256855,0.373545318842,0.00507175270468
1681723309143446298,0.00745066069067,0.927567660809,0.373546481133,0.00507719349116
1681723309143464603,0.00744030438364,0.927567720413,0.373546659946,0.00507550686598
1681723309143684621,0.00745285581797,0.927568733692,0.373543560505,0.00508702965453
1681723309143727905,0.00743743823841,0.927569806576,0.373541504145,0.0050813020207
1681723309143757139,0.00744436029345,0.927565693855,0.373551309109,0.00508830649778
1681723309209293919,0.00743991183117,0.92756652832,0.373549431562,0.00508212670684
1681723309209557022,0.00745223090053,0.927563607693,0.373556435108,0.0050874883309
1681723309209615168,0.00745723675936,0.927565336227,0.373551905155,0.00510009750724
1681723309209640746,0.00746946036816,0.927560687065,0.373563051224,0.00510558160022
1681723309209654672,0.00747728580609,0.927560806274,0.373562514782,0.00511205149814
1681723309278303401,0.00747493514791,0.927562177181,0.373559176922,0.00511624058709
1681723309278346160,0.00747993309051,0.927563786507,0.373554825783,0.0051260991022
1681723309278363933,0.00747450953349,0.927565872669,0.373549759388,0.00512767862529
1681723309278647549,0.00749635091051,0.927566766739,0.373547196388,0.00513577880338
1681723309278669534,0.00749143399298,0.927573680878,0.373530179262,0.00513483677059
1681723309278680983,0.00750103546306,0.927573859692,0.373529464006,0.00513192592189
1681723309344885957,0.0074978810735,0.927574515343,0.373528063297,0.00511924689636
1681723309344930399,0.00749901076779,0.927573442459,0.373530477285,0.00511607667431
1681723309344953834,0.00748485606164,0.927570939064,0.373537093401,0.0051153069362
1681723309344985255,0.00749606452882,0.927569448948,0.373540759087,0.00512006971985
1681723309345284524,0.00749198067933,0.927572488785,0.37353309989,0.00511714071035
1681723309410187683,0.00748712522909,0.927573204041,0.373531669378,0.00511478586122
1681723309410226669,0.00748299388215,0.927573502064,0.373531073332,0.00511435652152
1681723309410246987,0.00748664047569,0.927573204041,0.373531788588,0.00511440169066
1681723309410516483,0.00749243469909,0.927574157715,0.373529314995,0.00511452322826
1681723309410547362,0.00748681975529,0.927574753761,0.373527705669,0.0051090316847
1681723309479894841,0.00749539816752,0.92757076025,0.373537659645,0.00511143775657
1681723309479941066,0.00749444402754,0.927573502064,0.37353104353,0.00510502047837
1681723309479961460,0.00749439699575,0.927569150925,0.373541563749,0.00511445757002
1681723309480077097,0.00748616550118,0.927569687366,0.373540222645,0.00511449715123
1681723309480107641,0.00749633554369,0.927570581436,0.373537659645,0.00511892698705
1681723309480187540,0.0074928868562,0.927570819855,0.373537510633,0.00512026483193
1681723309546276580,0.00750357238576,0.92757153511,0.373535066843,0.00512745045125
1681723309546418663,0.00749792810529,0.92757153511,0.373535186052,0.00512648094445
1681723309546613259,0.00749270291999,0.927570641041,0.373537480831,0.00513035152107
1681723309546644015,0.00749275507405,0.927570939064,0.373536705971,0.00513086421415
1681723309546671632,0.00749537162483,0.927567660809,0.373544752598,0.00513679767027
1681723309616738057,0.00749682402238,0.927569210529,0.373540878296,0.00513670127839
1681723309616778230,0.00749839842319,0.927569925785,0.373539149761,0.00513670546934
1681723309616799551,0.00751471333206,0.92756986618,0.373538970947,0.00513916043565
1681723309617091950,0.00750110298395,0.927569508553,0.37354016304,0.00513690430671
1681723309617130738,0.00750096328557,0.927567064762,0.373546153307,0.00513961305842
1681723309617309493,0.00748854270205,0.927564799786,0.373552232981,0.00512767164037
1681723309682063978,0.00749869924039,0.927561104298,0.373561173677,0.00513317529112
1681723309682107390,0.00748479086906,0.927563667297,0.373555153608,0.00512660620734
1681723309682119061,0.0074875568971,0.927566230297,0.373548448086,0.00514367222786
1681723309682366518,0.00748888077214,0.927567005157,0.373546570539,0.00513815693557
1681723309682403973,0.00749203423038,0.927568912506,0.373541921377,0.00514038512483
1681723309747725716,0.00749555137008,0.927573263645,0.373531073332,0.0051380568184
1681723309747768395,0.00750008970499,0.927576422691,0.3735229671,0.00513596367091
1681723309747788609,0.00750984856859,0.927572786808,0.373531967402,0.00514029804617
1681723309747827917,0.00750467833132,0.927573919296,0.373529225588,0.00513448519632
1681723309747939617,0.00751553988084,0.927573919296,0.373528897762,0.0051391958259
1681723309817026139,0.00751000456512,0.927575290203,0.373525500298,0.00513541931286
1681723309817071312,0.00750478589907,0.927580237389,0.373513251543,0.00513627100736
1681723309817090794,0.00748959369957,0.927580475807,0.373513311148,0.00513400696218
1681723309817283412,0.00748848123476,0.927580237389,0.373513996601,0.00512540712953
1681723309817315536,0.00749543681741,0.927581071854,0.373511701822,0.00512576196343
1681723309817345044,0.00749597884715,0.927580296993,0.373513519764,0.00512323901057
1681723309882674922,0.0075108204037,0.92758077383,0.373512119055,0.005126866512
1681723309882708100,0.00750075932592,0.92758077383,0.373512297869,0.00512157473713
1681723309882734242,0.00750792538747,0.927583098412,0.373506337404,0.0051246364601
1681723309882767918,0.00749129569158,0.927584409714,0.373503565788,0.00511403521523
1681723309882868151,0.00749604217708,0.927577614784,0.373520165682,0.00511836213991
1681723309949303270,0.0074875545688,0.927575111389,0.3735268116,0.00511638540775
1681723309949343119,0.00749520771205,0.927574694157,0.373527407646,0.00511837657541
1681723309949361994,0.00749410036951,0.927572786808,0.373532235622,0.00511178560555
1681723309949379608,0.00749690178782,0.927571892738,0.373534649611,0.00512079522014
1681723309949622590,0.00749473273754,0.927572667599,0.373532682657,0.0051185763441
1681723310018753565,0.00748994853348,0.927572786808,0.373532444239,0.00512350583449
1681723310018766060,0.007493221201,0.927573800087,0.373529732227,0.00513865239918
1681723310018770272,0.00748939346522,0.927576839924,0.373522251844,0.0051375455223
1681723310018775414,0.00750481383875,0.927578806877,0.373516917229,0.0051442142576
1681723310018788695,0.00748728262261,0.927584052086,0.373504430056,0.00513435062021
1681723310018935144,0.0074789407663,0.927582979202,0.373507738113,0.00510609382764
1681723310084667159,0.00745679577813,0.927587270737,0.373497545719,0.00507682329044
1681723310084707787,0.00746391620487,0.927584588528,0.373504161835,0.0050801015459
1681723310084727372,0.00746284937486,0.927582740784,0.373508840799,0.00507405307144
1681723310084743105,0.00747267715633,0.92758077383,0.373513668776,0.00508918892592
1681723310084808017,0.00747700920328,0.927581250668,0.373511970043,0.00508928857744
