,ts,vx,vy,vz
271,1213464200000,0.00193518400192,0.0024932026863099996,-0.0979652404785
272,1213474200000,0.0010512471199,0.00518655776978,-0.0985207557678
273,1213484200000,0.00113266706467,0.00416201353073,-0.09760791063310001
274,1213494200000,0.00110995769501,-0.000162899494171,-0.0983301997185
275,1213504200000,0.00026822090148900004,-0.002780854702,-0.0980342626572
276,1213514200000,-0.000728726387024,-0.00243282318115,-0.0980158448219
277,1213524200000,-0.00201827287674,-0.00315445661545,-0.0986718535423
278,1213534200000,0.00010466575622600001,-0.0016183257103,-0.0974162817001
279,1213544200000,-0.00155013799667,-0.00802254676819,-0.0987012982368
280,1213554200000,-0.00025475025177,-0.00931894779205,-0.09790182113649999
281,1213564200000,0.00142329931259,-0.00848394632339,-0.0983478426933
282,1213574200000,0.000795841217041,-0.008327662944790001,-0.0980308055878
283,1213584200000,0.00248855352402,-0.00973868370056,-0.0989742279053
284,1213594200000,-0.000780940055847,-0.00766229629517,-0.09775650501250001
285,1213604200000,-0.00028729438781700003,-0.0071089863777200005,-0.0982750058174
286,1213614200000,0.00030553340911900005,-0.0068071484565699995,-0.0980529785156
287,1213624200000,-0.0012239813804600002,-0.00751334428787,-0.0980358123779
288,1213634200000,-0.0015584826469400002,-0.00601559877396,-0.0985885262489
289,1213644200000,0.000703573226929,0.0026001930236799996,-0.09759122133260001
290,1213654200000,0.000695765018463,0.00719314813614,-0.09874719381330001
291,1213664200000,0.00256377458572,0.00849938392639,-0.0978734493256
292,1213674200000,0.00327324867249,0.00694215297699,-0.09822010993960001
293,1213684200000,0.0027824044227600007,0.0059877038002,-0.09800523519519999
294,1213694200000,0.0018814206123399999,0.00228381156921,-0.09789907932280001
295,1213704200000,0.00024348497390700002,-0.00174540281296,-0.09814065694810001
296,1213714200000,-5.32269477844e-05,-0.004598438739779999,-0.0982844829559
297,1213724200000,-0.000694036483765,-0.00253659486771,-0.0981066226959
298,1213734200000,-0.0008790493011469999,-0.00251907110214,-0.0983478426933
299,1213744200000,-0.000500023365021,-0.00112569332123,-0.0980964899063
300,1213754200000,-0.00024044513702400002,0.00100725889206,-0.0979663729668
301,1213764200000,0.000333249568939,0.00194752216339,-0.09810310602189999
302,1213774200000,0.000207006931305,0.00167828798294,-0.09817355871200001
303,1213784200000,9.08970832825e-05,0.00129663944244,-0.09799009561540001
304,1213794200000,0.00056391954422,-0.000830113887787,-0.0978483557701
305,1213804200000,0.00117057561874,-0.00137716531754,-0.0980541110039
306,1213814200000,0.0005989074707030001,-0.004638671875,-0.0981975793839
307,1213824200000,-0.00029057264327999997,-0.00416022539139,-0.0984854698181
308,1213834200000,0.000795125961304,-0.00370639562607,-0.0984948277473
309,1213844200000,0.00042593479156499995,-0.000806987285614,-0.0976458787918
310,1213854200000,0.000663757324219,-0.00156313180923,-0.0983033776283
311,1213864200000,0.00236654281616,-0.00326919555664,-0.0982133746147
312,1213874200000,0.0019913315773,-0.00785034894943,-0.0980811715126
313,1213884200000,0.0019752979278599998,-0.0122644305229,-0.09780639410019999
314,1213894200000,0.000984311103821,-0.014928936958299999,-0.0984128713608
315,1213904200000,0.00042819976806599995,-0.0167392492294,-0.09829646348950001
316,1213914200000,0.0009421706199650001,-0.00860100984573,-0.09882116317749999
317,1213924200000,0.0026655793190000004,-0.00396102666855,-0.0982400774956
318,1213934200000,0.00106078386307,-0.00604593753815,-0.09844982624050001
319,1213944200000,-0.00033539533615099994,7.7486038208e-07,-0.09801751375199999
320,1213954200000,0.000969231128693,-0.0011796951293900002,-0.0978609919548
321,1213964200000,0.000265002250671,0.0024191141128499997,-0.09777432680130001
322,1213974200000,0.0006112456321719999,0.00374722480774,-0.0977268218994
323,1213984200000,-1.19209289551e-05,0.0034782886505100004,-0.09800815582280001
324,1213994200000,-0.00212925672531,0.00404596328735,-0.0978395342827
325,1214004200000,-0.00318765640259,0.0026400089263899995,-0.09808123111719999
326,1214014200000,-0.0031061768531799997,0.00117707252502,-0.0977468490601
327,1214024200000,-5.19156455994e-05,-0.0014535784721400001,-0.09927916526789998
328,1214034200000,-0.000690460205078,-0.00047767162323000004,-0.0990582704544
329,1214044200000,0.000168681144714,0.00455564260483,-0.09690874814989998
330,1214054200000,0.00025445222854599995,0.0015656352043199998,-0.0978356599808
331,1214064200000,0.00042396783828699996,0.000280320644379,-0.09820008277889998
332,1214074200000,0.00057053565979,-0.000129699707031,-0.0983827710152
333,1214084200000,0.000559508800507,-4.01735305786e-05,-0.0981937646866
334,1214094200000,0.0008227825164790001,0.000567674636841,-0.09810888767239999
335,1214104200000,0.00106579065323,0.000968873500824,-0.09791547060010002
336,1214114200000,0.0007674694061279999,-6.46710395813e-05,-0.0982969403267
337,1214124200000,0.000783383846283,-0.000520467758179,-0.0984563827515
338,1214134200000,0.0011319518089300002,-0.000189781188965,-0.0983840227127
339,1214144200000,0.0009933710098270002,-6.12735748291e-05,-0.09821641445160001
340,1214154200000,0.000908315181732,0.00087308883667,-0.0979859232903
341,1214164200000,0.000312507152557,0.000882685184479,-0.0978874564171
342,1214174200000,0.000435531139374,0.00116056203842,-0.097958445549
343,1214184200000,0.000887393951416,0.00108510255814,-0.0981005430222
344,1214194200000,0.0005252957344059999,0.0006511211395260001,-0.09833854436869999
345,1214204200000,0.00010895729064899999,-0.00037074089050300005,-0.09857523441310001
346,1214214200000,0.00106328725815,0.000730693340302,-0.09793609380719999
347,1214224200000,0.0011292695999100002,0.000343084335327,-0.0982471108437
348,1214234200000,0.0009127259254460001,0.00041192770004300005,-0.0982476472855
349,1214244200000,0.0009463429450989999,0.00011384487152100001,-0.0980693697929
350,1214254200000,-0.00032007694244400004,0.000665962696075,-0.0975371599197
351,1214264200000,0.00143629312515,0.0009317398071289999,-0.09809511899949999
352,1214274200000,0.00108361244202,0.00100433826447,-0.0981837511063
353,1214284200000,0.000788569450378,0.000721633434296,-0.0980376005173
354,1214294200000,0.0007603764534,0.000580966472626,-0.0982019305229
355,1214304200000,0.000586807727814,-2.9206275939900003e-06,-0.098198890686
356,1214314200000,0.000235438346863,-0.000343978404999,-0.09821242094039999
357,1214324200000,-6.96778297424e-05,-0.0006164908409119999,-0.0982332229614
358,1214334200000,0.00012373924255399999,-0.000131845474243,-0.09837108850479999
359,1214344200000,0.00037610530853300004,0.0005914568901059999,-0.0984497666359
360,1214354200000,0.000625789165497,0.00132352113724,-0.0986570119858
361,1214364200000,0.00024938583374,0.0008529424667360001,-0.09867590665819999
362,1214374200000,0.000980615615845,0.0013387799263,-0.0980985164642
363,1214384200000,0.00334507226944,0.00319713354111,-0.0968862771988
364,1214394200000,0.0012626647949200002,0.0006929636001589999,-0.0979981422424
365,1214404200000,0.0007014274597170001,0.000892639160156,-0.0981289148331
366,1214414200000,0.000783979892731,0.0010153651237500001,-0.0981166362762
367,1214424200000,0.000776290893555,0.00109946727753,-0.0980492830276
368,1214434200000,0.0006080865859990001,0.0008457303047180001,-0.0982854366302
369,1214444200000,0.000876367092133,0.000944018363953,-0.09806442260739999
370,1214454200000,0.0013948082923900002,0.0007078647613530001,-0.0981252193451
371,1214464200000,0.00151133537292,0.00111192464828,-0.098072886467
372,1214474200000,0.00100356340408,0.000965178012848,-0.0982582569122
373,1214484200000,0.000640094280243,0.00100260972977,-0.09808218479160001
374,1214494200000,0.0007981657981869999,0.0008497238159180001,-0.09808564186100001
375,1214504200000,0.00102269649506,0.0007321238517760001,-0.09800398349760002
376,1214514200000,0.0008952617645260001,0.000605285167694,-0.09812456369400001
377,1214524200000,0.0008917450904849999,0.000853002071381,-0.09812349081039999
378,1214534200000,0.0006376504898069999,0.000498950481415,-0.09827166795730001
379,1214544200000,0.00030815601348900003,0.0007565617561339999,-0.0982220172882
380,1214554200000,0.000585317611694,0.0009256601333620001,-0.0981327295303
381,1214564200000,0.0009545087814330001,0.0008790493011469999,-0.098228096962
382,1214574200000,0.000990450382233,0.0012885928154000002,-0.0980860590935
383,1214584200000,0.0010067224502600001,0.0009807944297789998,-0.09812837839130001
384,1214594200000,0.000554382801056,0.000607967376709,-0.0981576442719
385,1214604200000,0.000717282295227,0.00101107358932,-0.0980213284492
386,1214614200000,0.00119823217392,0.000957369804382,-0.0980352759361
387,1214624200000,0.00108373165131,0.00133585929871,-0.09786915779110002
388,1214634200000,0.0006241202354430001,0.00113618373871,-0.0979225635529
389,1214644200000,0.00133115053177,0.0012016296386700002,-0.09814560413360002
390,1214654200000,0.00159329175949,0.0016769170761099998,-0.0976532697678
391,1214664200000,0.000691115856171,0.0005061030387880001,-0.0981763601303
392,1214674200000,0.000169813632965,-0.000288963317871,-0.0986319184303
393,1214684200000,-0.000152349472046,-0.00020986795425399998,-0.09859555959699999
394,1214694200000,-8.970499038700001e-05,0.00013393163681,-0.09835851192469999
395,1214704200000,0.000353276729584,0.00035077333450300003,-0.0982534885406
396,1214714200000,0.000473499298096,0.000582039356232,-0.09787154197689998
397,1214724200000,-0.00051337480545,0.0007290244102480001,-0.097892165184
398,1214734200000,0.0006929039955139999,0.000502109527588,-0.0980877876282
399,1214744200000,0.0017994046211199997,0.0012517571449300001,-0.09816104173660001
400,1214754200000,0.00129443407059,0.00109779834747,-0.09812694787979999
401,1214764200000,0.00019395351409900002,0.000888466835022,-0.0981838107109
402,1214774200000,-0.00113219022751,0.00136053562164,-0.09798157215119999
403,1214784200000,-0.0019748210907,0.0010147690773,-0.09823000431060001
404,1214794200000,-0.00144010782242,0.0007653832435610002,-0.0981794595718
405,1214804200000,-0.00042396783828699996,0.0009672641754149999,-0.09800529479980001
406,1214814200000,-0.000556826591492,-0.000596642494202,-0.09843569993969999
407,1214824200000,0.000329911708832,-0.0016552805900599999,-0.09859073162080001
408,1214834200000,-0.000613629817963,-0.000220000743866,-0.09837424755100001
409,1214844200000,-0.00168192386627,0.00025421380996700003,-0.09866279363630001
410,1214854200000,-0.00029593706131,-3.33786010742e-05,-0.0986011624336
411,1214864200000,0.00143826007843,0.00302428007126,-0.09796679019929999
412,1214874200000,0.000491857528687,0.0006685853004460001,-0.0986989140511
413,1214884200000,0.0006069540977480001,-0.0009537935256960002,-0.0988368988037
414,1214894200000,0.00489670038223,0.00620543956757,-0.095387339592
415,1214904200000,0.00222063064575,0.0048773288726800005,-0.0995988249779
416,1214914200000,0.000139772891998,0.00540745258331,-0.0967682003975
417,1214924200000,-0.0027807354927100003,0.00259381532669,-0.09803742170330002
418,1214934200000,-0.0025088191032399997,0.00324958562851,-0.0989240407944
419,1214944200000,-0.00140082836151,0.00415593385696,-0.09698075056080001
420,1214954200000,-0.002286195755,0.00273680686951,-0.09782606363299999
421,1214964200000,-0.0023083090782199996,0.00169640779495,-0.0985392928123
422,1214974200000,-0.00206732749939,0.0029583573341399995,-0.0979451537132
423,1214984200000,-0.0017961859703099997,0.0011225938797000002,-0.0987069010735
424,1214994200000,-0.00013226270675700003,-1.41263008118e-05,-0.0985859036446
425,1215004200000,0.000203728675842,-0.000376582145691,-0.09851670265200001
426,1215014200000,0.000342905521393,-0.00123381614685,-0.09830147027969999
427,1215024200000,0.0010907649993900002,-0.00149762630463,-0.0972254872322
428,1215034200000,0.0027026534080500006,-0.00224387645721,-0.09832286834720001
429,1215044200000,0.0024073719978299998,-0.00295329093933,-0.0976957082748
430,1215054200000,0.00190985202789,-0.0029214024543800002,-0.0983203053474
431,1215064200000,0.0030647516250600004,-0.00331312417984,-0.09834039211269999
432,1215074200000,0.00348800420761,-0.0025498867034899997,-0.09796035289760001
433,1215084200000,0.00397855043411,-0.0023853778839099996,-0.09817939996719999
434,1215094200000,0.00457882881165,-0.00203084945679,-0.0980641841888
435,1215104200000,0.0045468211174,-0.00134402513504,-0.09808337688449999
436,1215114200000,0.00213229656219,0.00022441148757900003,-0.097963809967
437,1215124200000,0.00041800737381,0.000603139400482,-0.09833985567089999
438,1215134200000,0.000984787940979,0.0010107755661,-0.09794187545780002
439,1215144200000,0.00110357999802,0.0007420182228089999,-0.09799313545230001
440,1215154200000,0.000643372535706,0.0007280707359310001,-0.09822583198550001
441,1215164200000,0.000632584095001,0.0007517933845519999,-0.09823262691500001
442,1215174200000,0.0009158253669739999,0.0008002519607539999,-0.0981259942055
443,1215184200000,0.000852525234222,0.000893235206604,-0.09811604022980001
444,1215194200000,0.000744879245758,0.00076562166214,-0.0982282161713
445,1215204200000,0.0008821487426760002,0.0009013414382929999,-0.09825688600539999
446,1215214200000,0.0007678866386410001,0.00102335214615,-0.098252415657
447,1215224200000,0.0007604360580439999,0.0009391903877260001,-0.09825903177260001
448,1215234200000,0.000700175762177,0.0009537935256960002,-0.09816324710850001
449,1215244200000,0.0009488463401789999,0.000735461711884,-0.09807109832760001
450,1215254200000,0.000959873199463,0.0007675290107730001,-0.09808361530300001
451,1215264200000,0.0008476972579960001,0.000722706317902,-0.0981823801994
452,1215274200000,0.0007359981536869998,0.0008384585380549999,-0.0982018113136
453,1215284200000,0.00071656703949,0.0008385181427,-0.09820693731310001
454,1215294200000,0.000854253768921,0.0007978677749630001,-0.0980740189552
455,1215304200000,0.000806987285614,0.0007558465003969999,-0.0980478525162
456,1215314200000,0.000886499881744,0.000748574733734,-0.0980650186539
457,1215324200000,0.0009773373603819998,0.0008398890495299999,-0.09814453125
458,1215334200000,0.0008324384689330001,0.0009925365448,-0.0980660319328
459,1215344200000,0.000818431377411,0.000912845134735,-0.0979139208794
460,1215354200000,0.0010278224945099999,0.000865936279297,-0.09798121452330001
461,1215364200000,0.0009142160415650001,0.0008224248886110001,-0.0979919433594
462,1215374200000,0.000856220722198,0.000845849514008,-0.098142683506
463,1215384200000,0.000665247440338,0.0009012222290039999,-0.0981701016426
464,1215394200000,0.000694930553436,0.0008372068405149999,-0.0982487201691
465,1215404200000,0.000839114189148,0.0008397102355960001,-0.09816169738769999
466,1215414200000,0.000867247581482,0.000736594200134,-0.09807765483860001
467,1215424200000,0.000919997692108,0.000782608985901,-0.09809476137160002
468,1215434200000,0.000825107097626,0.000782608985901,-0.09815406799319999
469,1215444200000,0.00074303150177,0.000942230224609,-0.0982032418251
470,1215454200000,0.0006665587425229999,0.000929415225983,-0.09827625751499999
471,1215464200000,0.0008096694946289999,0.000897943973541,-0.09820491075519999
472,1215474200000,0.0008705258369450001,0.0008412599563600001,-0.0980746150017
473,1215484200000,0.000801861286163,0.000734269618988,-0.0980653166771
474,1215494200000,0.000978529453278,0.0007360577583310001,-0.0981007218361
475,1215504200000,0.000843167304993,0.0007892251014710001,-0.0980836749077
476,1215514200000,0.0008835792541499999,0.000738322734833,-0.09795403480530002
477,1215524200000,0.0008812546730039999,0.000728249549866,-0.0981069803238
478,1215534200000,0.000877141952515,0.0007228851318360001,-0.0981333851814
479,1215544200000,0.0008359551429750001,0.0007992982864380001,-0.0980635285378
480,1215554200000,0.000738322734833,0.0008679032325739998,-0.0981613397598
481,1215564200000,0.0007693171501160001,0.0008900761604310001,-0.09814947843550001
482,1215574200000,0.000869631767273,0.000773310661316,-0.0981649160385
483,1215584200000,0.0009360313415529999,0.0007876157760619999,-0.0981018543243
484,1215594200000,0.0008667707443239998,0.0007932782173160001,-0.0980069041252
485,1215604200000,0.0007938146591189999,0.0007742047309880001,-0.0980579257011
486,1215614200000,0.0008121132850650001,0.0008665919303889999,-0.0981660485268
487,1215624200000,0.0008056759834289999,0.0006802678108220001,-0.09808218479160001
488,1215634200000,0.000827431678772,0.000800430774689,-0.09812802076339999
489,1215644200000,0.0009607672691349999,0.0007013678550720001,-0.0980510115623
490,1215654200000,0.000934720039368,0.000801026821136,-0.09805905818939999
491,1215664200000,0.0010192990303,0.000925242900848,-0.09800124168400001
492,1215674200000,0.00087958574295,0.000945806503296,-0.09817528724670001
493,1215684200000,0.000749289989471,0.000842034816742,-0.09816437959669999
494,1215694200000,0.0008549690246579999,0.0009059309959410001,-0.09814769029619999
495,1215704200000,0.0008193850517269999,0.0007978081703189999,-0.0981377959251
496,1215714200000,0.000835597515106,0.000817954540253,-0.0980910658836
497,1215724200000,0.00080132484436,0.0007793903350830001,-0.09827506542210002
498,1215734200000,0.000783979892731,0.00088894367218,-0.09821176528930001
499,1215744200000,0.000793695449829,0.0007418394088749999,-0.0981270074844
500,1215754200000,0.0009257793426510001,0.000720739364624,-0.0980033278465
501,1215764200000,0.000835716724396,0.000695884227753,-0.09812164306639999
502,1215774200000,0.0008215308189389998,0.0007725358009339999,-0.09814250469210001
503,1215784200000,0.000713109970093,0.0007978081703189999,-0.098214507103
504,1215794200000,0.0007280707359310001,0.000837326049805,-0.09829682111739999
505,1215804200000,0.0008862018585209999,0.000820934772491,-0.09814757108689999
506,1215814200000,0.0009136199951169999,0.0007528066635129999,-0.09802561998369999
507,1215824200000,0.000889182090759,0.0007739067077639998,-0.0981125831604
508,1215834200000,0.0009298324584960001,0.000804245471954,-0.0980810523033
509,1215844200000,0.0008715987205510002,0.0008218884468080001,-0.09814208745960001
510,1215854200000,0.000827193260193,0.000871062278748,-0.0981004238129
511,1215864200000,0.0008465647697449999,0.000883042812347,-0.0980998873711
512,1215874200000,0.0007615089416499999,0.000842154026031,-0.09816586971280002
513,1215884200000,0.0007856488227839999,0.0008223652839660002,-0.09809046983719999
514,1215894200000,0.000813126564026,0.0008832216262819999,-0.0981382727623
515,1215904200000,0.0008003115653989999,0.000844776630402,-0.09813433885569998
516,1215914200000,0.0007885098457339999,0.0009478330612180001,-0.0980486273766
517,1215924200000,0.00071907043457,0.0008056759834289999,-0.09796971082689998
518,1215934200000,0.000815272331238,0.000815629959106,-0.0980865955353
519,1215944200000,0.000733256340027,0.0007537603378300001,-0.09825712442399999
520,1215954200000,0.0008087158203119999,0.0008080601692200001,-0.09798783063889999
521,1215964200000,0.000704884529114,0.000806212425232,-0.0982322096825
522,1215974200000,0.0007994174957280001,0.000752627849579,-0.097898542881
523,1215984200000,0.0009879469871519999,0.0007483959198,-0.0978718400002
524,1215994200000,0.000984191894531,0.0007368326187130001,-0.09780293703080001
525,1216004200000,0.0011498928070099999,0.0007483959198,-0.0975986123085
526,1216014200000,0.000961422920227,0.0009455084800720001,-0.09785270690919999
527,1216024200000,0.00121164321899,0.0007877945899959999,-0.0973916053772
528,1216034200000,0.00116389989853,0.0006555914878849999,-0.0974757671356
529,1216044200000,0.00126278400421,0.000492036342621,-0.0963901281357
530,1216054200000,0.000880122184753,0.0009658336639400001,-0.0992192029953
531,1216064200000,0.0005068182945249999,0.0014602541923499999,-0.100783884525
532,1216074200000,-0.000256597995758,0.00152033567429,-0.0994803309441
533,1216084200000,-0.000511527061462,0.00115728378296,-0.0981852412224
534,1216094200000,0.000292062759399,0.0004488229751590001,-0.09769248962400001
535,1216104200000,0.00140953063965,0.000443994998932,-0.0969734191895
536,1216114200000,0.00187593698502,0.00042241811752300005,-0.0971234440804
537,1216124200000,0.00176608562469,0.0008000135421749999,-0.0976543426514
538,1216134200000,0.0008632540702819999,0.00118154287338,-0.09772890806199999
